HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6203.19.30.00","4","Other (643)","[""No."",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","77.5%","",""
"6203.19.50.00","3","Containing 70 percent or more by weight of silk or silk waste (743)","[""No."",""kg""]","3.8%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6203.19.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"","4","Subject to cotton restraints:","","","","","",""
"6203.19.90.10","5","Jackets imported as parts of suits (333)","[""doz."",""kg""]","","","","",""
"6203.19.90.20","5","Trousers, breeches and shorts imported as parts of suits (347)","[""doz."",""kg""]","","","","",""
"6203.19.90.30","5","Waistcoats imported as parts of suits (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.19.90.40","4","Subject to wool restraints (443)","[""No."",""kg""]","","","","",""
"6203.19.90.50","4","Subject to man-made fiber restraints (643)","[""No."",""kg""]","","","","",""
"6203.19.90.80","4","Other (843)","[""No."",""kg""]","","","","",""
"","1","Ensembles:","","","","","",""
"6203.22","2","Of cotton:","","","","","",""
"6203.22.10.00","3","Judo, karate and other oriental martial arts uniforms (359)","[""doz."",""<u>kg<\/u>""]","7.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6203.22.30","3","Other","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6203.22.30.10","4","Garments described in heading 6201 (334)","[""doz."",""kg""]","","","","",""
"6203.22.30.15","4","Jackets and blazers described in heading 6203 (333)","[""doz."",""kg""]","","","","",""
"6203.22.30.20","4","Trousers and breeches (347)","[""doz."",""kg""]","","","","",""
"6203.22.30.30","4","Shorts (347)","[""doz."",""kg""]","","","","",""
"6203.22.30.50","4","Shirts (340)","[""doz."",""kg""]","","","","",""
"6203.22.30.60","4","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.23.00","2","Of synthetic fibers","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"","3","Containing 36 percent or more by weight of wool or fine animal hair:","","","","","",""
"6203.23.00.10","4","Garments described in heading 6201 (434)","[""doz."",""kg""]","","","","",""
"6203.23.00.15","4","Jackets and blazers described in heading 6203 (433)","[""doz."",""kg""]","","","","",""
"6203.23.00.20","4","Trousers, breeches and shorts (447)","[""doz."",""kg""]","","","","",""
"6203.23.00.30","4","Shirts (440)","[""doz."",""kg""]","","","","",""
"6203.23.00.40","4","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6203.23.00.50","4","Garments described in heading 6201(634)","[""doz."",""kg""]","","","","",""
"6203.23.00.55","4","Jackets and blazers described in heading 6203 (633)","[""doz."",""kg""]","","","","",""
"6203.23.00.60","4","Trousers and breeches (647)","[""doz."",""kg""]","","","","",""
"6203.23.00.70","4","Shorts (647)","[""doz."",""kg""]","","","","",""
"6203.23.00.80","4","Shirts (640)","[""doz."",""kg""]","","","","",""
"6203.23.00.90","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.29","2","Of other textile materials:","","","","","",""
"","3","Of wool or fine animal hair:","","","","","",""
"6203.29.10","4","Suits, suit-type jackets and trousers, the foregoing of worsted wool fabric, made of wool yarn having   an average fiber diameter of 18.5 microns or less","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6203.29.10.10","5","Suits (443)","[""No."",""kg""]","","","","",""
"6203.29.10.15","5","Suit-type jackets (433)","[""doz."",""kg""]","","","","",""
"6203.29.10.20","5","Trousers (447)","[""doz."",""kg""]","","","","",""
"6203.29.15","4","Other","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6203.29.15.10","5","Garments described in heading 6201 (434)","[""doz."",""kg""]","","","","",""
"6203.29.15.15","5","Jackets and blazers described in heading 6203 (433)","[""doz."",""kg""]","","","","",""
"6203.29.15.20","5","Trousers, breeches and shorts (447)","[""doz."",""kg""]","","","","",""
"6203.29.15.30","5","Shirts (440)","[""doz."",""kg""]","","","","",""
"6203.29.15.60","5","Other (459)","[""doz."",""kg""]","","","","",""
"6203.29.20","3","Of artificial fibers","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6203.29.20.10","4","Garments described in heading 6201 (634)","[""doz."",""kg""]","","","","",""
"6203.29.20.20","4","Jackets and blazers described in heading 6203 (633)","[""doz."",""kg""]","","","","",""
"6203.29.20.30","4","Trousers and breeches (647)","[""doz."",""kg""]","","","","",""
"6203.29.20.35","4","Shorts (647)","[""doz."",""kg""]","","","","",""
"6203.29.20.50","4","Shirts (640)","[""doz."",""kg""]","","","","",""
"6203.29.20.60","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.29.30","3","Other","","The rate applicable to each garment in the in the ensemble if separately entered","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"","4","Garments described in heading 6201:","","","","","",""
"6203.29.30.10","5","Containing 70 percent or more by weight of silk or silk waste (734)","[""doz."",""kg""]","","","","",""
"6203.29.30.20","5","Other (834)","[""doz."",""kg""]","","","","",""
"","4","Jackets and blazers described in heading 6203:","","","","","",""
"6203.29.30.26","5","Containing 70 percent or more by weight of silk or silk waste (733)","[""doz."",""kg""]","","","","",""
"6203.29.30.28","5","Other (833)","[""doz."",""kg""]","","","","",""
"","4","Trousers, breeches and shorts:","","","","","",""
"6203.29.30.30","5","Containing 70 percent or more by weight of silk or silk waste (747)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6203.29.30.46","6","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6203.29.30.48","6","Shorts (847)","[""doz."",""kg""]","","","","",""
"","4","Shirts:","","","","","",""
"6203.29.30.50","5","Containing 70 percent or more by weight of silk or silk waste (740)","[""doz."",""kg""]","","","","",""
"6203.29.30.60","5","Other (840)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6203.29.30.70","5","Containing 70 percent or more by weight of silk or silk waste (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.29.30.80","5","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","1","Suit-type jackets and blazers:","","","","","",""
"6203.31","2","Of wool or fine animal hair:","","","","","",""
"6203.31.50","3","Of worsted wool fabric, made of wool yarn having an average fiber diameter of <il>18.5 microns</il> or less","","17.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","59.5%","",""
"6203.31.50.10","4","For suits described in Note 3(a) (443)","[""No."",""kg""]","","","","",""
"6203.31.50.20","4","Other (433)","[""doz."",""kg""]","","","","",""
"6203.31.90","3","Other","","17.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","59.5%","",""
"6203.31.90.10","4","For suits described in Note 3(a) (443)","[""No."",""kg""]","","","","",""
"6203.31.90.20","4","Other (433)","[""doz."",""kg""]","","","","",""
"6203.32","2","Of cotton:","","","","","",""
"6203.32.10.00","3","Containing 36 percent or more by weight of flax fibers (333)","[""doz."",""kg""]","2.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","35%","",""
"6203.32.20","3","Other","","9.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"","4","Corduroy:","","","","","",""
"6203.32.20.10","5","Men's (333)","[""doz."",""kg""]","","","","",""
"6203.32.20.20","5","Boys' (333)","[""doz."",""kg""]","","","","",""
"6203.32.20.30","4","Blue denim (333)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6203.32.20.40","5","Men's (333)","[""doz."",""kg""]","","","","",""
"6203.32.20.50","5","Boys' (333)","[""doz."",""kg""]","","","","",""
"6203.33","2","Of synthetic fibers:","","","","","",""
"6203.33.10","3","Containing 36 percent or more by weight of wool or fine animal hair","","22%","Free (AU,BH,CL, CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","59.5%","",""
"","4","Men's:","","","","","",""
"6203.33.10.30","5","For suits described in Note 3(a) (443)","[""No."",""kg""]","","","","",""
"6203.33.10.40","5","Other (433)","[""doz."",""kg""]","","","","",""
"","4","Boys':","","","","","",""
"6203.33.10.50","5","For suits described in Note 3(a) (443)","[""No."",""kg""]","","","","",""
"6203.33.10.60","5","Other (433)","[""doz."",""kg""]","","","","",""
"6203.33.20","3","Other","","27.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","77.5%","",""
"6203.33.20.10","4","Men's (633)","[""doz."",""kg""]","","","","",""
"6203.33.20.20","4","Boys' (633)","[""doz."",""kg""]","","","","",""
"6203.39","2","Of other textile materials:","","","","","",""
"","3","Of artificial fibers:","","","","","",""
"6203.39.10","4","Containing 36 percent or more by weight of wool or fine animal hair","","22%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","59.5%","",""
"6203.39.10.10","5","For suits described in Note 3(a) (443)","[""No."",""kg""]","","","","",""
"6203.39.10.20","5","Other (433)","[""doz."",""kg""]","","","","",""
"6203.39.20","4","Other","","27.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","77.5%","",""
"6203.39.20.10","5","Men's (633)","[""doz."",""kg""]","","","","",""
"6203.39.20.20","5","Boys' (633)","[""doz."",""kg""]","","","","",""
"6203.39.50.00","3","Containing 70 percent or more by weight of silk or silk waste (733)","[""doz."",""kg""]","1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6203.39.90","3","Other","","6.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6203.39.90.10","4","Subject to cotton restraints (333)","[""doz."",""kg""]","","","","",""
"6203.39.90.20","4","Subject to wool restraints (433)","[""doz."",""kg""]","","","","",""
"6203.39.90.30","4","Subject to man-made fiber restraints (633)","[""doz."",""kg""]","","","","",""
"6203.39.90.60","4","Other (833)","[""doz."",""kg""]","","","","",""
"","1","Trousers, bib and brace overalls, breeches and shorts:","","","","","",""
"6203.41","2","Of wool or fine animal hair:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"","4","Trousers, breeches and shorts:","","","","","",""
"6203.41.01","5","Trousers and breeches, containing elastomeric fiber, water resistant, without belt loops, weighing more than 9 kg per dozen","","7.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"6203.41.01.10","6","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.41.01.20","6","Boys' (447)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6203.41.03","6","Trousers of worsted wool fabric, made of wool yarn having an average fiber diameter of 18.5 microns or less","","41.9¢/kg + 16.3%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"6203.41.03.10","7","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.41.03.20","7","Boys' (447)","[""doz."",""kg""]","","","","",""
"6203.41.06","6","Other","","41.9¢/kg + 16.3%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"","7","Trousers and breeches:","","","","","",""
"6203.41.06.10","8","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.41.06.20","8","Boys' (447)","[""doz."",""kg""]","","","","",""
"6203.41.06.30","7","Shorts (447)","[""doz."",""kg""]","","","","",""
"6203.41.08.00","4","Bib and brace overalls (459)","[""doz."",""kg""]","8.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","63%","",""
"","3","Other:","","","","","",""
"","4","Trousers, breeches and shorts:","","","","","",""
"6203.41.25","5","Trousers and breeches, containing elastomeric fiber, water resistant, without belt loops, weighing more than 9 kg per dozen","","7.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"6203.41.25.10","6","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.41.25.20","6","Boys' (447)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6203.41.30","6","Trousers of worsted wool fabric, made of wool yarn having an average fiber diameter of 18.5 microns or less","","41.9¢/kg + 16.3%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"6203.41.30.10","7","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.41.30.20","7","Boys' (447)","[""doz."",""kg""]","","","","",""
"6203.41.60","6","Other","","41.9¢/kg + 16.3%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"","7","Trousers and breeches:","","","","","",""
"6203.41.60.10","8","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.41.60.20","8","Boys'  (447)","[""doz."",""kg""]","","","","",""
"6203.41.60.30","7","Shorts (447)","[""doz."",""kg""]","","","","",""
"6203.41.80.00","4","Bib and brace overalls (459)","[""doz."",""kg""]","8.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","63%","",""
"6203.42","2","Of cotton:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"6203.42.03.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""<u>kg<\/u>""]","Free","","60%","",""
"","4","Other:","","","","","",""
"6203.42.05","5","Bib and brace overalls","","10.3%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6203.42.05.05","6","Insulated for cold weather protection (359)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6203.42.05.10","7","Men's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Boys', sizes 2-7:","","","","","",""
"6203.42.05.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.05.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"6203.42.05.90","7","Other (359)","[""doz."",""kg""]","","","","",""
"6203.42.07","5","Other","","16.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6203.42.07.03","6","Containing compact yarns described in statistical reporting numbers 5205.42.0021, 5205.43.0021 5205.44.0021, 5205.46.0021 or 5205.47.0021 (347)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"","7","Men's trousers and breeches:","","","","","",""
"6203.42.07.06","8","Corduroy (347)","[""doz."",""kg""]","","","","",""
"6203.42.07.11","8","Blue denim (347)","[""doz."",""kg""]","","","","",""
"6203.42.07.16","8","Other (347)","[""doz."",""kg""]","","","","",""
"","7","Boys' trousers and breeches:","","","","","",""
"","8","Corduroy:","","","","","",""
"6203.42.07.21","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.07.26","9","Other (347)","[""doz."",""kg""]","","","","",""
"","8","Blue denim:","","","","","",""
"6203.42.07.31","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.07.36","9","Other (347)","[""doz."",""kg""]","","","","",""
"","8","Other:","","","","","",""
"6203.42.07.41","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.07.46","9","Other (347)","[""doz."",""kg""]","","","","",""
"6203.42.07.51","7","Men's shorts (347)","[""doz."",""kg""]","","","","",""
"","7","Boys' shorts:","","","","","",""
"6203.42.07.56","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.07.61","8","Other (347)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6203.42.17.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","Free","","60%","",""
"","4","Other:","","","","","",""
"6203.42.25","5","Bib and brace overalls","","10.3%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6203.42.25.05","6","Insulated, for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Other:","","","","","",""
"6203.42.25.10","7","Men's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Boys', sizes 2-7:","","","","","",""
"6203.42.25.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.25.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"6203.42.25.90","7","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.42.45","5","Other","","16.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6203.42.45.03","6","Containing compact yarns described in statistical reporting numbers 5205.42.0021, 5205.43.0021 5205.44.0021, 5205.46.0021 or 5205.47.0021 (347)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"","7","Men's trousers and breeches:","","","","","",""
"6203.42.45.06","8","Corduroy (347)","[""doz."",""kg""]","","","","",""
"6203.42.45.11","8","Blue denim (347)","[""doz."",""kg""]","","","","",""
"6203.42.45.14","8","Designed for use in hospitals, clinics, laboratories or contaminated areas (347)","[""doz."",""kg""]","","","","",""
"6203.42.45.18","8","Other (347)","[""doz."",""kg""]","","","","",""
"","7","Boys' trousers and breeches:","","","","","",""
"","8","Corduroy:","","","","","",""
"6203.42.45.21","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.45.26","9","Other (347)","[""doz."",""kg""]","","","","",""
"","8","Blue denim:","","","","","",""
"6203.42.45.31","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.42.45.36","9","Other (347)","[""doz."",""kg""]","","","","",""
"","8","Other:","","","","","",""
"6203.42.45.41","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
